"symbol","biotype","description","mean_exprs","exprs_rank","n_cells_exprs","total_feature_exprs","pct_total_exprs","pct_dropout","total_feature_counts","log10_total_feature_counts","pct_total_counts","total_feature_tpm","log10_total_feature_tpm","pct_total_tpm","is_feature_control_mito","is_feature_control_housekeeping","is_feature_control","nkx_de","nkx_marker","isl1_de","isl1_marker"
"ENSMUSG00000030652","Coq7","protein_coding","demethyl-Q 7 [Source:MGI Symbol;Acc:MGI:107207]",4.4366317662706,10479,4,6916.70892361586,0.0171652316272748,99.7434252726107,208279,5.31864756900365,0.00937677470263909,6651.53774002015,3.82298734699434,0.0209688198682051,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000004383","Large1","protein_coding","LARGE xylosyl- and glucuronyltransferase 1 [Source:MGI Symbol;Acc:MGI:1342270]",0.727752448488703,3505,0,1134.56606719389,0.00281565836511279,100,32213,4.50804465434688,0.00145023763075544,713.056850030051,2.85373278974744,0.00224789533315112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000054604","Cggbp1","protein_coding","CGG triplet repeat binding protein 1 [Source:MGI Symbol;Acc:MGI:2146370]",4.29314750337453,10403,0,6693.01695776089,0.0166100941407238,100,176867.94,5.24765157303998,0.00796264061907292,4073.26679661209,3.61004946465006,0.0128408799696656,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000042628","Zfyve1","protein_coding","zinc finger, FYVE domain containing 1 [Source:MGI Symbol;Acc:MGI:3026685]",0.402769025837356,1794,0,627.916911280437,0.00155830458442612,100,14749,4.16879202031418,0.000664003812622607,390.3030706749,2.59251325595571,0.00123042146085222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000028334","Nans","protein_coding","N-acetylneuraminic acid synthase (sialic acid synthase) [Source:MGI Symbol;Acc:MGI:2149820]",2.67653709552495,8802,0,4172.7213319234,0.0103554636995034,100,79357,4.89959071408679,0.00357267276142737,3082.02996424123,3.48897774569355,0.00971602863496482,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000028333","Anp32b","protein_coding","acidic (leucine-rich) nuclear phosphoprotein 32 family, member B [Source:MGI Symbol;Acc:MGI:1914878]",8.36542622994457,11740,9,13041.6994924836,0.0323656517968321,99.422706863374,588931.35,5.77006541073097,0.0265138424146029,11020.6915759141,4.04224825383582,0.0347424769295059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000042626","Shc1","protein_coding","src homology 2 domain-containing transforming protein C1 [Source:MGI Symbol;Acc:MGI:98296]",1.65069368778734,6736,0,2573.43145926046,0.00638649790860779,100,75852.98,4.87997837281808,0.00341492087048521,1776.48124160608,3.24980502616132,0.00560031628932325,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000042625","Safb2","protein_coding","scaffold attachment factor B2 [Source:MGI Symbol;Acc:MGI:2146808]",1.98401955780238,7520,0,3093.08649061391,0.00767612843635849,100,35635.33,4.55189297194123,0.00160431181666993,1870.55541598718,3.27220269092206,0.00589688296216626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000028331","Trmo","protein_coding","tRNA methyltransferase O [Source:MGI Symbol;Acc:MGI:1922003]",0.494097313308344,2296,0,770.297711447709,0.00191165173856229,100,17622,4.24607984122377,0.000793347019190154,657.194126391944,2.81835400240845,0.00207178938064829,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000028330","Ncbp1","protein_coding","nuclear cap binding protein subunit 1 [Source:MGI Symbol;Acc:MGI:1891840]",3.14975383886269,9389,0,4910.46623478693,0.0121863289678475,100,196860.16,5.29416003984779,0.00886269555858,3441.75376844017,3.5369059623411,0.0108500496609855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030649","Anapc15","protein_coding","anaphase prompoting complex C subunit 15 [Source:MGI Symbol;Acc:MGI:1922680]",2.83979507445497,9023,17,4427.2405210753,0.0109871052625106,98.9095574085952,157392.6,5.19698706893033,0.00708585575148043,4275.30203356689,3.63106837167216,0.0134777914112479,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030647","Ndufc2","protein_coding","NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 2 [Source:MGI Symbol;Acc:MGI:1344370]",6.42702457525711,11301,101,10019.7313128258,0.0248660180335883,93.5214881334189,375897.99,5.575071158813,0.0169230251893128,10406.8589548331,4.01736139812379,0.0328073836978712,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030643","Rab30","protein_coding","RAB30, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1923235]",0.423687532316009,1910,0,660.528862880658,0.00163923783016731,100,26200,4.41831786712868,0.00117953080823868,469.979986848109,2.67300245323061,0.00148160110805438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030641","Ddias","protein_coding","DNA damage-induced apoptosis suppressor [Source:MGI Symbol;Acc:MGI:1921291]",0.889513552772456,4217,0,1386.75162877226,0.00344150855273123,100,27577,4.44056276726192,0.001241523706061,875.923216832928,2.94296156831972,0.00276132781170881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000028329","Xpa","protein_coding","xeroderma pigmentosum, complementation group A [Source:MGI Symbol;Acc:MGI:99135]",0.853569871170127,4063,0,1330.71542915423,0.00330244323184262,100,16209.63,4.20979989333136,0.000729761754776716,1239.26778692151,3.0935154640545,0.00390676321898876,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000028328","Tmod1","protein_coding","tropomodulin 1 [Source:MGI Symbol;Acc:MGI:98775]",2.66557598000389,8787,0,4155.63295282607,0.0103130553824007,100,212322.11,5.32699726688974,0.00955879656546725,2843.15374865451,3.45395306969044,0.00896297685487804,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"ENSMUSG00000028327","Stra6l","protein_coding","STRA6-like [Source:MGI Symbol;Acc:MGI:1921402]",0.075035374116734,10,0,116.980148247988,0.000290310227399296,100,8697,3.93941940332932,0.000391541199971443,80.672921883769,1.91207809293757,0.000254319532315757,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000042616","Oscp1","protein_coding","organic solute carrier partner 1 [Source:MGI Symbol;Acc:MGI:1916308]",0.566070070784955,2694,0,882.503240353744,0.0021901127689169,100,23423,4.3696610593783,0.00105450954661735,507.479005248437,2.70627302590579,0.00159981590180651,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000028322","Exosc3","protein_coding","exosome component 3 [Source:MGI Symbol;Acc:MGI:1913612]",2.79466774180091,8958,0,4356.88700946761,0.0108125085958192,100,75302.99,4.8768179880078,0.00339016017776677,3992.11601800633,3.60131192858852,0.0125850540050153,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSMUSG00000042613","Pbxip1","protein_coding","pre B cell leukemia transcription factor interacting protein 1 [Source:MGI Symbol;Acc:MGI:2441670]",1.04323092313008,4859,0,1626.3970091598,0.00403623770906646,100,40531,4.60779803397939,0.0018247161522413,931.644424604384,2.96971609833811,0.00293698763869416,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"ENSMUSG00000016344","Ppdpf","protein_coding","pancreatic progenitor cell differentiation and proliferation factor [Source:MGI Symbol;Acc:MGI:1913746]",3.82466528856013,10079,2,5962.65318486524,0.0147975466600687,99.8717126363053,132032.79,5.12068508978615,0.00594415051537053,5895.03351201664,3.7705599433114,0.0185839576744452,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000100104","Gm5644","processed_pseudogene","predicted gene 5644 [Source:MGI Symbol;Acc:MGI:3646381]",1.9577702298915,7473,2,3052.16378840085,0.00757457035865729,99.8717126363053,14037.8,4.14732998702092,0.000631985403812708,3740.7182615794,3.57307108352534,0.0117925283551839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030630","Fah","protein_coding","fumarylacetoacetate hydrolase [Source:MGI Symbol;Acc:MGI:95482]",0.36030554579819,1556,0,561.716345899379,0.00139401430545507,100,9913,3.99624891456913,0.000446285835956872,456.023702570175,2.65993872442104,0.00143760424259383,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000004364","Cul3","protein_coding","cullin 3 [Source:MGI Symbol;Acc:MGI:1347360]",3.56953594215186,9821,1,5564.90653381475,0.0138104567782112,99.9358563181527,212932,5.32824297288639,0.0095862539717511,3933.46140015697,3.59488528893157,0.0124001466701712,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000028318","Polr1e","protein_coding","polymerase (RNA) I polypeptide E [Source:MGI Symbol;Acc:MGI:1929022]",1.61252782154543,6644,0,2513.93087378933,0.00623883500377117,100,77479.06,4.88918994836172,0.00348812741463257,2028.07948881996,3.30729906077395,0.00639347398175302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000042608","Stk40","protein_coding","serine/threonine kinase 40 [Source:MGI Symbol;Acc:MGI:1921428]",0.712900771906442,3439,0,1111.41230340214,0.00275819755204148,100,17642,4.2465724341217,0.000794247424387283,669.30184193409,2.82627041280073,0.00210995867565074,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000042607","Asb4","protein_coding","ankyrin repeat and SOCS box-containing 4 [Source:MGI Symbol;Acc:MGI:1929751]",3.74195522310074,9992,15,5833.70819281406,0.0144775432191001,99.0378447722899,608795.85,5.78447239666797,0.0274081473665212,4188.86882137513,3.62220042605824,0.0132053126961119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000042606","Hirip3","protein_coding","HIRA interacting protein 3 [Source:MGI Symbol;Acc:MGI:2142364]",2.36121737298418,8283,0,3681.13788448234,0.00913549856396774,100,67515.33,4.82940882721851,0.00303955770089318,2495.34373403164,3.39730438530327,0.00786651377670831,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000028312","Smc2","protein_coding","structural maintenance of chromosomes 2 [Source:MGI Symbol;Acc:MGI:106067]",6.50790103524873,11329,1,10145.8177139528,0.0251789272949574,99.9358563181527,651904.51,5.8141846517757,0.029348910441784,6555.23589063167,3.81665457091382,0.0206652305010949,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000042605","Atxn2","protein_coding","ataxin 2 [Source:MGI Symbol;Acc:MGI:1277223]",1.95931679815973,7478,0,3054.57488833102,0.00758055399758656,100,75057.36,4.87539907099191,0.00337910185133823,1786.66509969123,3.25228616156333,0.00563242066790415,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030629","Zfand6","protein_coding","zinc finger, AN1-type domain 6 [Source:MGI Symbol;Acc:MGI:1929510]",4.95438060359485,10750,6,7723.87936100437,0.0191683905968761,99.615137908916,328031.03,5.51591625155651,0.0147680422115751,6399.52578026569,3.8062156511853,0.0201743579564985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000004356","Utp20","protein_coding","UTP20 small subunit processome component [Source:MGI Symbol;Acc:MGI:1917933]",2.30490318062542,8171,0,3593.34405859503,0.00891762018084613,100,76648.99,4.88451210253097,0.00345075744753353,1617.2980423381,3.20905850876127,0.00509849491177743,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000028309","Rnf20","protein_coding","ring finger protein 20 [Source:MGI Symbol;Acc:MGI:1925927]",3.26588064105658,9514,0,5091.5079194072,0.0126356210350746,100,165567,5.21897640270043,0.0074538693636509,3215.00666559398,3.5073169402094,0.0101352346300774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000028300","3110043O21Rik","protein_coding","RIKEN cDNA 3110043O21 gene [Source:MGI Symbol;Acc:MGI:1920455]",0.774266391247451,3723,0,1207.08130395478,0.0029956197960843,100,42060,4.62387959382151,0.00189355212956179,845.39631111927,2.92757376189334,0.00266509244297715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030619","Eed","protein_coding","embryonic ectoderm development [Source:MGI Symbol;Acc:MGI:95286]",3.04382672850933,9265,1,4745.32586974605,0.0117764992860951,99.9358563181527,125188.87,5.09756918845037,0.00563603545853386,3605.87145021542,3.55713066423216,0.0113674268812375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030616","Sytl2","protein_coding","synaptotagmin-like 2 [Source:MGI Symbol;Acc:MGI:1933366]",0.138756351795944,175,0,216.321152449877,0.000536845301528171,100,7415,3.87016972113644,0.000333825226835489,144.130141553871,2.16175761885461,0.000454366959032373,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030615","Tmem126a","protein_coding","transmembrane protein 126A [Source:MGI Symbol;Acc:MGI:1913521]",5.57267657538793,11013,10,8687.80278102978,0.0215605642387649,99.3585631815266,216612.03,5.33568457734422,0.00975192987863058,8549.89798198663,3.93201172503734,0.0269533569052958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030614","Tmem126b","protein_coding","transmembrane protein 126B [Source:MGI Symbol;Acc:MGI:1915722]",1.84544819935768,7223,0,2877.05374279863,0.00713999887007519,100,74666,4.87312870242482,0.00336148272244081,2120.74895605106,3.32669399716594,0.00668561234758685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030613","Ccdc90b","protein_coding","coiled-coil domain containing 90B [Source:MGI Symbol;Acc:MGI:1913615]",2.55607239935392,8616,2,3984.91687059276,0.00988938841500373,99.8717126363053,95923.23,4.98192832172917,0.00431848874086889,3366.61012048792,3.52732180600996,0.0106131610376721,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030612","Mrpl46","protein_coding","mitochondrial ribosomal protein L46 [Source:MGI Symbol;Acc:MGI:1914558]",3.69818366688767,9961,1,5765.46833667787,0.0143081920219158,99.9358563181527,137168.82,5.13725856873768,0.006175375920601,5250.54775716014,3.72028731927836,0.0165522311430147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030611","Mrps11","protein_coding","mitochondrial ribosomal protein S11 [Source:MGI Symbol;Acc:MGI:1915244]",3.36194768850014,9632,1,5241.27644637171,0.0130073023482847,99.9358563181527,125442,5.09844643172323,0.00564743143691132,4870.48181516787,3.68766108570407,0.0153540819950777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030610","Det1","protein_coding","de-etiolated homolog 1 (Arabidopsis) [Source:MGI Symbol;Acc:MGI:1923625]",0.526845225251116,2463,0,821.35170616649,0.00203835269627549,100,17969,4.25454807710897,0.000808969049360338,651.253358644788,2.81441632408831,0.00205306124684858,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000004347","Pde1c","protein_coding","phosphodiesterase 1C [Source:MGI Symbol;Acc:MGI:108413]",0.177030923473976,386,0,275.991209695929,0.000684928785328409,100,9046,3.9565045903167,0.00040725327066134,154.931276310866,2.19293323364232,0.000488417288135813,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000016319","Slc25a5","protein_coding","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 5 [Source:MGI Symbol;Acc:MGI:1353496]",8.66292276524033,11795,413,13505.4965910097,0.0335166594092931,73.5086593970494,2673224.18,6.42703554323557,0.120349247238114,12301.627580227,4.08999787743311,0.038780598246255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030609","Aen","protein_coding","apoptosis enhancing nuclease [Source:MGI Symbol;Acc:MGI:1915298]",2.48051281307935,8502,1,3867.11947559071,0.00959705002218861,99.9358563181527,133491.59,5.12545715924796,0.00600982607044911,2850.42986315217,3.45506269367648,0.00898591463862147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030606","Hapln3","protein_coding","hyaluronan and proteoglycan link protein 3 [Source:MGI Symbol;Acc:MGI:1914916]",0.428680642658933,1954,0,668.313121905277,0.00165855606528171,100,19440,4.28871860026681,0.000875193851609158,486.664945773543,2.68812153885123,0.00153420005763424,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030605","Mfge8","protein_coding","milk fat globule-EGF factor 8 protein [Source:MGI Symbol;Acc:MGI:102768]",2.71031995871851,8851,0,4225.38881564215,0.0104861688610538,100,179664,5.25446348174262,0.00808851996684711,3343.13610785872,3.5242839451094,0.0105391597523086,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSMUSG00000030604","Zfp626","protein_coding","zinc finger protein 626 [Source:MGI Symbol;Acc:MGI:1918413]",2.73720438327349,8881,1,4267.30163352337,0.010590184113832,99.9358563181527,31509.1,4.49844978144691,0.0014185478698425,1749.79421682573,3.24323510339411,0.00551618605699058,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030603","Psmc4","protein_coding","proteasome (prosome, macropain) 26S subunit, ATPase, 4 [Source:MGI Symbol;Acc:MGI:1346093]",7.16102166048725,11516,16,11164.0327686996,0.02770583676218,98.9737010904426,684743.53,5.83552857163019,0.0308273316556148,9719.50352287847,3.98768876199868,0.0306405114945655,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000030602","Pak4","protein_coding","p21 protein (Cdc42/Rac)-activated kinase 4 [Source:MGI Symbol;Acc:MGI:1917834]",1.65029452823024,6733,0,2572.80916951095,0.00638495356897926,100,43480.95,4.63830901230593,0.0019575236678048,1779.56790944576,3.25055854197272,0.00561004693875394,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000016308","Ube2a","protein_coding","ubiquitin-conjugating enzyme E2A [Source:MGI Symbol;Acc:MGI:102959]",3.67674963967826,9939,19,5732.05268825841,0.0142252642377008,98.7812700449006,223338,5.34896456725359,0.0100547347958172,5563.93837437992,3.74546035935987,0.0175401878618542,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000004319","Clcn3","protein_coding","chloride channel, voltage-sensitive 3 [Source:MGI Symbol;Acc:MGI:103555]",2.62071309900955,8729,0,4085.69172135589,0.0101394818734182,100,170149.27,5.23083264258503,0.00766016434978326,2527.6203349152,3.40288362616952,0.0079682650192538,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000004317","Clcn5","protein_coding","chloride channel, voltage-sensitive 5 [Source:MGI Symbol;Acc:MGI:99486]",2.40194615700824,8362,0,3744.63405877584,0.00929307734185622,100,154631.47,5.18930069308289,0.00696154896138303,1875.80516174704,3.27341918920622,0.00591343266503119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000078588","Ccdc24","protein_coding","coiled-coil domain containing 24 [Source:MGI Symbol;Acc:MGI:2685874]",0.184330479015343,434,0,287.37121678492,0.000713170606656989,100,4594.97,3.66237718518662,0.000206866743432538,211.719187303452,2.32780666509871,0.000667439872512159,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000078584","AU022252","protein_coding","expressed sequence AU022252 [Source:MGI Symbol;Acc:MGI:2140466]",3.34802242132409,9612,0,5219.56695484425,0.012953425793019,100,96039.88,4.98245613074144,0.00432374035418114,2214.16601396983,3.34540627965581,0.00698010747588337,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000078580","E430018J23Rik","protein_coding","RIKEN cDNA E430018J23 gene [Source:MGI Symbol;Acc:MGI:2141981]",0.278863744354949,1038,0,434.748577449366,0.00107891775032877,100,16043.56,4.20532781166573,0.000722285240222357,321.349975994792,2.50832764220548,0.0010130484144658,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000080893","Gm15920","processed_pseudogene","predicted gene 15920 [Source:MGI Symbol;Acc:MGI:3801934]",7.45416742515729,11579,671,11621.0470158202,0.0288400113378954,56.9595894804362,489593.85,5.68983684086066,0.022041642351114,13065.9659749027,4.1161747602416,0.041190157470414,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000078578","Ube2d3","protein_coding","ubiquitin-conjugating enzyme E2D 3 [Source:MGI Symbol;Acc:MGI:1913355]",8.11853200728465,11700,65,12656.7913993568,0.0314104234293095,95.830660679923,1196389.9,6.07787310103697,0.0538617841876181,10452.4832043513,4.01926102579365,0.0329512130959987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000078572","Ndufaf8","protein_coding","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex assembly factor 8 [Source:MGI Symbol;Acc:MGI:1913676]",4.18551388315125,10331,30,6525.2161438328,0.0161936620094703,98.0756895445799,131584.92,5.11920942124263,0.00592398729158863,6846.07362523822,3.83550499777571,0.0215820897757779,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000078570","1110065P20Rik","protein_coding","RIKEN cDNA 1110065P20 gene [Source:MGI Symbol;Acc:MGI:1916170]",1.23206364027406,5509,11,1920.78721518726,0.00476682737693713,99.2944194996793,47176.3,4.67373308219064,0.00212388928506529,1910.72893675368,3.28142631387232,0.00602352906316572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000066595","Mfsd7b","protein_coding","major facilitator superfamily domain containing 7B [Source:MGI Symbol;Acc:MGI:2444881]",0.884494818507599,4191,0,1378.92742205335,0.00342209117922122,100,41090,4.61374671048059,0.00184988247750105,863.79657499448,2.93691396093607,0.00272309885199221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000078566","Bnip3","protein_coding","BCL2/adenovirus E1B interacting protein 3 [Source:MGI Symbol;Acc:MGI:109326]",4.65230388955648,10597,26,7252.94176381855,0.0179996623726643,98.3322642719692,583267.93,5.76586884272705,0.0262588737745268,6121.82130536805,3.7869515847297,0.0192989009812359,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ENSMUSG00000066571","4931406P16Rik","protein_coding","RIKEN cDNA 4931406P16 gene [Source:MGI Symbol;Acc:MGI:1924311]",1.82172760653772,7153,0,2840.0733385923,0.00704822441333833,100,84624.02,4.92749878433295,0.00380979537049642,1595.85365570355,3.20326511686945,0.00503089197571973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000078546","Zfp995","protein_coding","zinc finger protein 995 [Source:MGI Symbol;Acc:MGI:1917331]",0.696896355437376,3354,0,1086.46141812687,0.00269627681346691,100,19422.36,4.2883243596213,0.000874399694225291,837.752653344033,2.92363390704393,0.00264099598749757,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000092837","Rpph1","ribozyme","ribonuclease P RNA component H1 [Source:MGI Symbol;Acc:MGI:1934664]",3.37757696172151,9642,50,5265.64248332384,0.0130677716658085,96.7928159076331,63089,4.79996052740598,0.00284028317408283,6637.13366419302,3.82204599303146,0.0209234113501763,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000066568","Lsm14a","protein_coding","LSM14A mRNA processing body assembly factor [Source:MGI Symbol;Acc:MGI:1914320]",2.92948346971158,9130,0,4567.06472928035,0.0113341077094034,100,114395.7,5.05841349655087,0.00515012414045915,3116.95207171652,3.49386943505134,0.00982611977624506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000080859","Rpl10-ps1","transcribed_processed_pseudogene","ribosomal protein L10, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3650909]",5.81478622532738,11112,24,9065.25172528539,0.0224972811986902,98.4605516356639,186160.64,5.26989019623384,0.00838100038784084,9194.90841866966,3.96359463751411,0.0289867374841269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000080848","Gm9385","processed_pseudogene","predicted pseudogene 9385 [Source:MGI Symbol;Acc:MGI:3646182]",6.80022370282254,11423,57,10601.5487527003,0.0263099173259432,96.3438101347017,227578.94,5.35713397858748,0.0102456630166528,11664.9665843197,4.06692072811437,0.036773539087593,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ENSMUSG00000066551","Hmgb1","protein_coding","high mobility group box 1 [Source:MGI Symbol;Acc:MGI:96113]",11.2008096264978,12017,808,17462.06220771,0.0433356883736734,48.1719050673509,5899862.16,6.77084193883772,0.265613327560367,15356.776602793,4.18632834596685,0.0484118853303321,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000042599","Kdm7a","protein_coding","lysine (K)-specific demethylase 7A [Source:MGI Symbol;Acc:MGI:2443388]",1.50654457326106,6345,0,2348.70298971399,0.00582878812558693,100,65324.72,4.81508420508599,0.00294093586944906,1010.39892871955,3.00492248928917,0.00318525940308103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000042595","Fam199x","protein_coding","family with sequence similarity 199, X-linked [Source:MGI Symbol;Acc:MGI:2384304]",2.25106735326174,8070,0,3509.41400373505,0.00870933053788564,100,94219.66,4.97414614207324,0.00424179357678525,1593.42998648497,3.20260545355651,0.00502325141420586,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000042594","Sh2b3","protein_coding","SH2B adaptor protein 3 [Source:MGI Symbol;Acc:MGI:893598]",0.525669928916075,2460,0,819.51941918016,0.00203380550036551,100,21469,4.33183204443625,0.000966539958857871,522.111116855576,2.71859394950121,0.00164594329739138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000078521","Aunip","protein_coding","aurora kinase A and ninein interacting protein [Source:MGI Symbol;Acc:MGI:1917135]",1.16442562618163,5273,0,1815.33955121716,0.00450513737427966,100,12518,4.09756963943137,0.000563563612882893,1468.1218829156,3.1670578277044,0.0046282204973754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000042590","Ipo11","protein_coding","importin 11 [Source:MGI Symbol;Acc:MGI:2442377]",2.7738955560076,8932,0,4324.50317181585,0.0107321414616213,100,186790.52,5.27135715615102,0.00840935774911922,2788.61177743936,3.44554376791614,0.00879103454403672,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000066543","Rpl17-ps9","processed_pseudogene","ribosomal protein L17, pseudogene 9 [Source:MGI Symbol;Acc:MGI:3641818]",5.60445332739286,11028,16,8737.34273740546,0.0216835077998406,98.9737010904426,128462.65,5.10878025733509,0.00578342188484667,9256.33928714979,3.9664861811795,0.0291803968852841,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000042589","Cux2","protein_coding","cut-like homeobox 2 [Source:MGI Symbol;Acc:MGI:107321]",0.446673597930737,2064,0,696.36413917402,0.00172817041715282,100,13422.83,4.12787644359417,0.000604299294608794,292.691543482341,2.46789144168171,0.00092270336456206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
